timestamp,open (RUB),high (RUB),low (RUB),close (RUB),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2018-01-22,711454.44265901,726192.83340150,640353.42785727,672424.12720419,12567.04666372,12829.65005912,11337.14029505,11903.27128544,1992.62353715,23718738.53244187
2018-01-23,669646.16097283,672985.39710228,623305.72238479,654208.99534982,11854.09564712,11926.12724023,11020.64645823,11602.68009623,2012.61841536,23351767.62920207
2018-01-24,655556.56177607,677800.79374792,641655.49665907,668576.04439057,11626.57977089,12026.76464348,11382.03682273,11902.40681468,1876.07806270,22329844.31834443
2018-01-25,672146.55786426,684810.71772890,650277.54104546,658570.35169555,11965.97131756,12184.37687227,11660.25998536,11779.74764691,1836.39627228,21632284.66717661
2018-01-26,657159.56772134,674897.04043850,622551.68178819,644736.46922073,11754.51316868,12073.27071756,11150.48559760,11463.51014305,1942.69626137,22270118.29708850
2018-01-27,646642.29101671,660459.01577168,638641.02828543,655754.29008997,11497.39593753,11743.05935497,11355.13229827,11659.40863386,1865.38315267,21749264.43570099
2018-01-28,656518.46957735,675864.25556527,656058.23766353,657557.28108118,11672.99585860,12016.96680562,11662.13038326,11687.45545079,1804.20064271,21086514.63595728
2018-01-29,657710.16914209,663448.22825377,634543.64702616,641247.98888048,11690.17289070,11797.17287192,11234.04233103,11386.62418394,1998.19542128,22752700.30818964
2018-01-30,639983.57834994,641553.30287006,577378.23215063,583559.66304707,11364.17207840,11392.00517916,10247.12278466,10357.04940432,1967.19892375,20374376.44141011
2018-01-31,585554.63572389,587179.81579055,567411.54137383,574322.91174074,10392.45629051,10449.29445780,10083.84744757,10218.61431902,2043.99685510,20886815.53156641
2018-02-01,574559.35482931,578896.52980756,494169.19103166,528123.46755227,10222.82122194,10313.64298453,8823.99288308,9433.74109635,1219.23176640,11501916.82066231
2018-02-02,526866.92593429,526866.92593429,449642.19053473,514409.63824426,9411.29579893,9411.29579893,7984.08174859,9094.13309015,2224.72284555,20231925.64612581
2018-02-03,514756.94322903,543572.28287341,493967.32226026,531716.00696779,9100.27301740,9612.05498873,8734.88441888,9402.39901554,2050.72256898,19281711.86372619
2018-02-04,531384.75615178,538920.53060287,475546.45244935,494044.84783674,9396.54146695,9529.79748586,8432.65401300,8735.32850582,2095.01575893,18300650.87913164
2018-02-05,494264.72715962,496885.44004890,412190.52942785,421687.48059752,8739.21624623,8809.16648286,7233.51940088,7355.22373482,2477.77417640,18224583.43177891
2018-02-06,422166.56124973,444646.17190274,364277.50185754,438880.40287575,7363.58003076,7821.28258358,6368.87527174,7715.33049381,2570.85623853,19835005.53232167
2018-02-07,438527.85602186,488695.40895158,418367.18341940,454240.89730006,7709.13287032,8546.28060698,7339.87816354,7852.75249115,2350.59057746,18458606.01282222
2018-02-08,453998.80097650,494793.40415377,453998.80097650,482593.86955992,7848.56721739,8534.51599971,7848.56721739,8267.40175800,2049.77278272,16946295.10736034
2018-02-09,481551.77163247,496562.72549669,464674.92368130,495189.71309968,8249.54939231,8484.94476506,7980.83748857,8484.21534968,2189.02900911,18572193.51999536
2018-02-10,495410.76139534,519391.15676892,485585.76690469,497576.76394289,8488.00262816,8898.86503733,8319.66841834,8525.11331842,2156.54401874,18384782.13591901
2018-02-11,497504.25716007,497504.25716007,466700.62255602,477440.88781725,8523.87104068,8523.87104068,7996.10428256,8170.68470801,2079.08133428,16987518.06471830
2018-02-12,477703.41561335,511615.99759524,476380.29314130,508343.14156597,8175.17747749,8854.10862916,8164.28462966,8799.14182442,2137.60426962,18809083.13286330
2018-02-13,508639.07141193,510148.57505787,492062.45940395,496026.62878876,8804.26420824,8820.27060071,8507.81875466,8603.04505063,3677.71488654,31639546.85228124
2018-02-14,494507.45678367,542812.51781381,494507.45678367,542812.51781381,8576.69665633,9567.81069663,8576.69665633,9567.81069663,4697.70490036,44946751.19525612
2018-02-15,542382.15657339,571581.30396820,535765.92881261,565427.75780984,9560.22499301,10098.09221733,9444.22088706,10022.25842137,2278.36082890,22834321.00435145
2018-02-16,564234.51398730,572023.46542682,550975.05237705,571707.36172777,10001.10806611,10140.48004742,9768.25585084,10134.87635553,2142.16371402,21710564.37489417
2018-02-17,571444.96586180,618803.43857243,564612.88339544,618248.56617049,10130.22476306,10969.76662913,10009.10980866,10959.93019258,2132.30756329,23369942.04277148
2018-02-18,618828.36667170,629321.83082631,581932.65494877,597414.51094924,10970.20853913,11156.23021538,10316.14406246,10579.10069114,2107.36216111,22293996.49507132
2018-02-19,593781.24656517,622747.13468499,590797.84663673,620786.35708699,10514.76233133,11044.30674688,10473.54209530,11007.94329024,2154.59350468,23717643.11303240
2018-02-20,620870.56539894,654231.34739527,620870.56539894,635656.90847927,11009.43649368,11568.07539922,10988.07397392,11240.65705766,2258.92169276,25391764.06842446
2018-02-21,637066.57385575,638554.72731710,591074.58189191,599747.14728162,11265.58491552,11291.54130594,10423.56631253,10566.96549632,2295.61641814,24257699.48327446
2018-02-22,599261.53244870,621483.64761190,564094.75374165,567012.76455058,10558.40943197,10948.95779761,9977.32829876,10031.98422786,2104.39507336,21111258.18512704
2018-02-23,566284.06565324,587914.23029257,556603.25140609,578691.52810350,10019.09158010,10415.13086449,9853.30332288,10277.39841625,2054.00794092,21109857.95897731
2018-02-24,579889.40804280,590886.22765998,544414.57764238,556604.63596052,10298.67242631,10493.97284290,9668.64943812,9885.14143769,2064.67889728,20409642.92303463
2018-02-25,555267.08770399,561772.39500454,534408.17720510,545246.49659969,9861.38695769,9976.91938162,9490.93858699,9674.85803285,2005.44999199,19402443.96448461
2018-02-26,545466.28488666,576130.66625179,532603.82171716,572294.95892702,9678.75795791,10354.87985732,9525.63876367,10281.77594275,2088.26268662,21471049.05343269
2018-02-27,572711.12127195,593099.45580118,563094.69274016,590130.57602285,10289.25266069,10603.36919283,10077.46879266,10488.73023841,2170.82489731,22769196.74271328
2018-02-28,588687.02396994,602313.11012278,572460.97364835,573690.06157657,10463.07315728,10694.44196084,10158.12214796,10179.93188850,2154.90342912,21936770.13474257
2018-03-01,571388.08659207,596975.95717240,568701.81900789,592846.83750077,10139.08413791,10505.68257434,10075.98724707,10435.27643026,2129.06719553,22217404.72395851
2018-03-02,593180.78694020,606492.17743197,590109.60622611,604254.80711572,10441.15460063,10674.86011497,10310.74195928,10635.48019213,2115.59525411,22500371.41964556
2018-03-03,603538.27451052,626347.85188089,602689.21795375,623360.69695234,10622.86851202,11024.33955612,10607.92427975,10971.76268507,2139.98465051,23479403.73509156
2018-03-04,622222.38062409,649122.93581166,619545.21463616,649122.93581166,10951.72719571,11399.28097702,10904.60643556,11399.28097702,1140.91755226,13005639.74982647
2018-03-05,648779.68223481,653855.57193732,642437.88783972,644379.36566224,11393.25308345,11578.95656467,11265.85588609,11416.92724687,1002.90894496,11450138.45984034
2018-03-06,642932.83338308,642932.83338308,580766.33083719,588172.80781472,11391.29800628,11391.29800628,10248.57646003,10361.48505891,1996.60260919,20687768.10370924
2018-03-07,587314.16087744,595660.44873181,544789.14301898,559070.19920151,10346.35879450,10476.31823297,9573.35754284,9830.66993497,2240.45326260,22025156.52933815
2018-03-08,559860.94305456,573194.17564983,534846.19170062,535963.62459530,9844.57434596,10058.86170942,9366.01333860,9382.08188865,2133.62250521,20017821.06333619
2018-03-09,535649.99268179,539501.04104568,493792.30234328,529945.72394245,9376.59173939,9449.31430943,8654.96006954,9353.46341172,2181.09973736,20400836.59071804
2018-03-10,529758.03942299,539916.78854669,503264.89036022,505520.44676455,9350.15080780,9529.45122281,8882.55065702,8922.36089295,2147.88670358,19164220.32651151
2018-03-11,504408.47508456,547423.12961058,492566.34573147,542301.93586130,8902.73475776,9660.46829181,8693.72293142,9565.20092250,2092.18662518,20012185.43720977
2018-03-12,541025.26943797,556070.60191235,499055.20547791,522956.96235465,9542.68289326,9789.97538578,8781.28237371,9194.76685664,2141.86202180,19693921.92953591
2018-03-13,522083.37525241,536802.80404442,501191.61566297,520669.28369115,9179.40721844,9442.47480280,8777.52858459,9123.80835352,1888.33138003,17228773.61933128
2018-03-14,521106.94475559,528230.74967906,469194.98805206,479983.05109844,9131.47758964,9262.91625914,8213.68030117,8412.43140294,2189.39480669,18418133.62522254
2018-03-15,478196.28141830,482577.59031760,453312.84637090,473424.46734151,8381.11555265,8433.00035203,7944.22979906,8241.10814619,2228.59202442,18366067.88697322
2018-03-16,473847.74004010,487792.61191924,461697.22813056,475779.96498811,8248.47624041,8475.04673238,8032.28291012,8271.47082937,2153.37089232,17811544.52064864
2018-03-17,476386.98903755,476386.98903755,448226.52295754,453744.68048272,8282.02398858,8282.02398858,7792.45214684,7888.38573455,2072.90947448,16351909.52750010
2018-03-18,453228.60596761,466266.73413525,423887.79427941,463998.32983166,7879.41373991,8100.98755417,7369.32150011,8070.36426054,2076.58346731,16758784.99859777
2018-03-19,463503.57000871,488433.93650092,461572.13475507,483663.12399230,8061.75885889,8432.46959759,8005.52467892,8369.40899183,2139.49069132,17906272.62986408
2018-03-20,485913.12275008,506775.83561448,475245.05322587,500480.99416865,8408.34344620,8803.96919531,8231.34704908,8695.98673518,2107.68749843,18328422.52825794
2018-03-21,500641.23300518,512391.10335243,497397.68174189,503202.92276770,8698.77092642,8938.15351397,8680.68628600,8850.16924211,2009.58282076,17785148.06975620
2018-03-22,504034.87740443,513905.89566825,489026.87779347,495533.53481966,8864.80138950,9040.84564043,8559.39867469,8643.84592528,1782.53261615,15407937.29078060
2018-03-23,495776.39828580,497580.95676981,472833.25257956,494759.77165690,8648.08231744,8677.25945702,8276.58899297,8644.59863745,2107.37280024,18217392.03756396
2018-03-24,498998.49739823,501754.55180682,486081.64848063,486893.12876356,8718.65898930,8766.81364041,8492.97173470,8507.15017391,2132.71362534,18143315.08871506
2018-03-25,484896.73806295,491017.17029848,475560.96630643,478196.77117842,8472.26860649,8579.20672716,8313.56688122,8359.71803992,2051.24906662,17147863.82658868
2018-03-26,476889.43822385,479167.28375508,449850.81635475,466151.46272784,8336.86356757,8394.45570282,7859.81162266,8145.01564222,2146.10630738,17480069.44348201
2018-03-27,466236.61115618,467689.72500420,448963.08234496,451832.89762944,8146.50343178,8156.69829383,7857.61809440,7875.74206869,2085.18260336,16422360.35019325
2018-03-28,451416.42019939,473405.48066328,450362.19294554,456685.37238703,7868.48259548,8202.89507664,7841.08616074,7907.49257425,2102.67100870,16626855.38738893
2018-03-29,456382.52855793,456965.51155724,409896.94950746,415584.45317671,7902.24884306,7913.27489808,7155.79729526,7255.53050940,2232.24901029,16196150.79874259
2018-03-30,415825.24508866,420489.32210151,390131.77600823,398611.93921970,7259.73440358,7336.37244423,6832.34054657,6953.18063110,2339.11562934,16264293.48782994
2018-03-31,398762.66425835,411286.97562496,394200.36553152,400426.94623634,6955.80980077,7199.00326836,6876.22741996,7008.91364312,2183.12006340,15301299.99692912
2018-04-01,400620.78301807,404162.84385764,377420.32034715,391446.32146005,7012.30648488,7074.30530583,6606.21483478,6828.18729870,1548.49391959,10573406.51386339
2018-04-02,392208.92402784,405888.28153784,390561.48969570,400770.48489723,6841.48974372,7076.05756632,6822.25138953,6973.34144567,1579.96642651,11017645.36474857
2018-04-03,401078.97028767,417199.44838920,399612.27636030,414326.91049184,6978.70904144,7238.87985281,6953.18880495,7189.03808818,2284.25524562,16421597.96388927
2018-04-04,414300.20342327,414300.20342327,381765.52934265,383677.72297077,7188.57469049,7188.57469049,6627.29848698,6660.49341152,2250.23752649,14987692.21954807
2018-04-05,383562.72455776,394352.07988466,376428.17848390,385917.54357256,6658.49708459,6839.12370684,6525.12920113,6688.06166068,1985.80873535,13281211.26834664
2018-04-06,385633.89564314,390787.65339020,376780.53766516,379197.47736892,6683.14596075,6772.46205993,6497.44844135,6539.12772024,2139.57851837,13990977.19910041
2018-04-07,379135.24273066,395099.42761252,376585.31471729,391064.69764370,6538.05450569,6813.35128408,6494.08188997,6743.77377854,2196.13099941,14810210.64805772
2018-04-08,390070.95474829,396835.30433974,388800.62169318,391751.78026140,6726.63703027,6843.28587042,6689.73350700,6742.41394122,2125.24590609,14329287.62575196
2018-04-09,391338.90499160,399116.59137686,380340.35531935,386980.57627013,6735.30797230,6841.47291686,6325.05258707,6378.78668844,2004.60737986,12786962.87019568
2018-04-10,387837.99051695,407556.53832479,387223.71246335,403453.69713663,6392.91985925,6475.30287028,6144.78324421,6411.13006373,2111.39459728,13536425.37902201
2018-04-11,403622.22114371,417650.83693283,402858.05292710,413863.35540699,6413.80801497,6672.25834667,6332.66424461,6627.69908330,2193.23672911,14536113.05897760
2018-04-12,413600.15582730,457608.70847604,407829.34683753,457608.70847604,6623.48414716,7384.92454801,6464.53395994,7377.18032117,2408.58586570,17768572.25028120
2018-04-13,457228.41012090,474351.37173430,449551.93298177,465213.37646902,7371.04947293,7675.39432648,7263.82451056,7500.56230784,2393.07657727,17949419.97524673
2018-04-14,465136.61496799,475417.19862188,462824.08391005,465726.95294593,7499.32469420,7665.07693211,7462.04011863,7508.84262083,2199.29748871,16514178.71911338
2018-04-15,465922.40374745,485741.24008597,465922.40374745,485123.93213833,7511.99384345,7831.52983348,7511.99384345,7820.10191162,2134.60595242,16692836.08907603
2018-04-16,484982.32030383,487148.05258546,467606.34374460,472482.41681392,7817.81915683,7854.21165078,7508.59194216,7715.43465745,2148.24554599,16574648.13825083
2018-04-17,471524.98919696,474410.65260735,460873.15857400,462001.53500832,7699.80027625,7762.28715578,7490.63264627,7505.23959843,2139.58074697,16058066.14619212
2018-04-18,462406.22076400,472288.65952562,460679.99260857,469490.84865930,7511.81374013,7753.35734238,7481.89929625,7712.92015139,2133.92573586,16458798.80968714
2018-04-19,469441.78513992,478957.29595297,469042.56362989,477996.23812779,7712.11412289,7853.08496276,7701.66243327,7837.34010598,2132.22337195,16710959.74789558
2018-04-20,478948.56606913,510296.70058058,476473.15313112,510276.12221511,7852.95470161,8312.80830049,7815.22477018,8312.47307589,2249.66460807,18700276.48436701
2018-04-21,510646.65261431,518580.92894940,500963.66975539,513951.43019614,8318.50907059,8447.75959896,8160.77185576,8372.34438342,2210.50408937,18507101.49716435
2018-04-22,515353.05088685,522774.85352415,511965.98782540,515683.44667185,8395.17699060,8516.03762882,8340.00123521,8397.19507212,2052.16782317,17232453.53189400
2018-04-23,513938.37935244,523751.36955267,513511.53950214,523140.99911725,8368.77905298,8481.32777476,8365.13761852,8461.02587142,2200.81660557,18621166.23798889
2018-04-24,521920.92269495,563970.10886368,521610.81370466,563970.10886368,8441.29295393,9162.82601834,8438.66585298,9162.82601834,2194.72548726,20109887.79778198
2018-04-25,562064.75555499,567859.04817190,521990.72859505,526123.80523242,9131.86973077,9214.63166680,8376.64653125,8428.95875961,2325.04534634,19597711.33851658
2018-04-26,527256.74897893,546329.03661881,518159.65552818,543930.81479521,8447.10949907,8706.27233613,8238.17616440,8668.05439251,2178.77634551,18885751.87199250
2018-04-27,544289.85445884,550491.38115017,532736.05463215,535657.29743350,8673.77603072,8824.98222802,8567.97520127,8622.08371723,2124.23949772,18315370.78479278
2018-04-28,530361.69807219,550481.89114759,530361.69807219,547837.18546980,8536.84432771,8860.70435899,8536.84432771,8818.13446613,2134.74903308,18824504.02514436
2018-04-29,548895.92970097,553290.66209214,543501.00954037,550629.02346431,8835.17629762,8905.91509045,8748.33821384,8798.78784892,2036.22452289,17916307.58968122
2018-04-30,551697.57313378,552115.32856650,540820.43369283,547940.59956617,8815.86276043,8836.20102854,8624.94751058,8700.61862970,2061.02821539,17932220.48715397
2018-05-01,548278.46770945,548278.46770945,531887.09948164,539368.35737238,8705.98355769,8705.98355769,8412.46064693,8475.37075829,1883.24809657,15961225.84828001
2018-05-02,540136.81266657,548161.27331937,536088.78406004,545761.31443081,8487.44588921,8595.28348233,8435.20965829,8528.16014999,2043.49682384,17427268.17970889
2018-05-03,546198.62487588,572278.24768122,543548.62679193,571729.04245044,8534.99363821,9085.69980141,8502.31491706,9076.98041730,2183.38805442,19818570.61334024
2018-05-04,569814.89770596,575199.28781216,562459.40883057,574836.21800276,9046.59075179,9165.48534872,8912.94063264,9130.61642078,2200.03250783,20087652.94223255
2018-05-05,573572.50853893,586711.35618841,573537.34108328,580937.16822140,9110.54384006,9319.23942037,9109.98524522,9227.52304305,2097.44560627,19354227.66340374
2018-05-06,581258.81508305,584086.63999849,565350.58797016,572390.29843199,9232.63203588,9277.54880313,8979.94802755,9160.28202163,1970.51266182,18050451.70947074
2018-05-07,573148.00004210,573467.15995599,555642.54248357,561922.57209189,9172.40794420,9181.33592415,8837.97752872,8932.02416258,2169.37575232,19376916.63743102
2018-05-08,562550.97109512,567110.99165564,552602.52035918,557586.97623278,8942.01286095,9015.39935260,8723.89327140,8813.82070083,2185.59128999,19263409.75527843
2018-05-09,556547.60564075,563266.70505082,550956.79380593,560791.52825668,8797.39128905,8932.07865151,8646.74754640,8892.85640162,2087.97753142,18568084.35671908
2018-05-10,561844.63067469,564472.66033598,549299.78233366,550947.00414808,8909.55616990,9143.84243071,8880.50287390,8924.57448927,2067.01897276,18447264.79312539
2018-05-11,551277.11539043,551277.11539043,518760.09280382,521592.38807242,8929.92183184,8929.92183184,8379.53241590,8427.05207323,2191.22009317,18465525.82904611
2018-05-12,521037.25910155,530710.47286831,509975.15879232,519433.42905307,8418.08319091,8572.56691976,8239.35954103,8390.40881717,2036.45118553,17086657.98279768
2018-05-13,519611.89201617,533616.94161618,514647.59714778,531412.47947218,8393.29152963,8619.51511301,8313.10326852,8598.47611968,2000.96124811,17205217.50827846
2018-05-14,531717.23550747,532008.18494089,513173.47196515,523174.46318677,8603.40719976,8605.42840555,8287.55142787,8457.94204583,2042.23881037,17273137.50185116
2018-05-15,523577.72302551,526493.75329692,510426.94147278,512919.74890971,8464.46137845,8511.34217775,8186.08473486,8233.36574079,2100.62512374,17295214.92803330
2018-05-16,512135.32338542,512339.28587266,495288.07247871,501382.79964969,8220.77417602,8227.62725705,7951.27603573,8129.23560270,2067.85171912,16810053.81616694
2018-05-17,502867.06374078,506496.46830046,487555.38584896,488571.05185629,8153.30091268,8201.93363432,7843.59296858,7860.12226635,2113.15337057,16609643.86023174
2018-05-18,488821.32644705,499151.29395066,485565.04100732,497941.16277628,7864.14867945,8009.17958793,7810.51762893,7989.76231301,2023.44322047,16166830.38542492
2018-05-19,498041.09563032,502628.17945755,493431.54113515,498791.24667653,7991.36579513,8064.96828520,7917.40274982,8003.40241513,1930.55338242,15450995.60339228
2018-05-20,497839.44219447,513446.55279750,494309.36903121,510992.88501672,7988.13014573,8238.34078722,7931.48802086,8190.76058148,1979.66565001,16214967.37061876
2018-05-21,512362.86458202,512587.19849615,501059.22277104,503542.45490897,8212.72013307,8215.15319978,8121.94810950,8178.87826289,2125.05074318,17380531.33094098
2018-05-22,503643.64184017,503643.64184017,481462.31004991,483411.23993269,8180.52180970,8197.33437371,7861.93123170,7894.65824523,2074.63507367,16378534.89019210
2018-05-23,482739.46412681,483680.75605055,456480.24447875,458655.14661570,7883.68737826,7899.02105157,7444.24313280,7479.55269329,2209.77954550,16528162.55111900
2018-05-24,459060.28529048,468250.60204875,448251.30667445,460036.45884075,7486.15952216,7634.83603750,7287.92811554,7473.54750673,2084.46548391,15578351.82013114
2018-05-25,459189.30337610,463548.71161997,452149.12593873,458054.38359067,7459.78499619,7529.24440116,7294.89618678,7363.62645432,2137.29880157,15738269.99601664
2018-05-26,458291.22035850,466134.06563027,451947.08607137,452458.33362029,7367.43381333,7493.51443823,7265.44628360,7273.66503690,2009.49200095,14616371.70923770
2018-05-27,453029.58942429,454679.49604569,448498.11940525,451209.20147427,7282.84847559,7309.37217339,7210.00111575,7257.76110155,2015.69460194,14629429.87455754
2018-05-28,451927.18690488,455564.50145904,440158.15247498,441909.31095940,7269.30999442,7328.78334420,7063.06417978,7090.42485430,2131.70319403,15114681.30894540
2018-05-29,440883.26659126,459890.47399816,438719.03433811,456901.60660891,7073.96199573,7315.18746448,7014.73364718,7267.57607719,2100.78620467,15267623.56435351
2018-05-30,455817.81814507,462028.29669854,449209.93669328,452554.85838110,7250.33710276,7430.10853724,7235.44316172,7286.57915858,2142.92276904,15614576.38733397
2018-05-31,453073.71749357,463193.28541691,451325.46859113,457870.20950008,7294.93330156,7469.71488912,7259.85314773,7347.27158432,1659.98841856,12196385.73798066
2018-06-01,458590.10624867,459881.84980763,451127.52128578,459881.84980763,7358.82349753,7393.12990043,7249.81191631,7392.86196244,1454.84813856,10755491.46467964
2018-06-02,458631.44837004,466204.74833755,454787.55185708,462419.14982432,7372.76104906,7494.50614790,7310.96822916,7433.65050147,1507.83998394,11208755.45274677
2018-06-03,462261.57274309,469497.02113623,461578.89981387,468296.65677964,7431.11736038,7549.63101493,7420.14300526,7525.98124164,2001.14165426,15060554.55181988
2018-06-04,468827.33073444,470514.84388443,455236.01148025,457592.26162424,7534.50968653,7563.40430682,7334.67294619,7373.87197066,2160.70215984,15932741.09339419
2018-06-05,457175.02848244,460679.43281650,449758.24884782,458049.63365873,7367.14846586,7424.66110987,7225.82638554,7375.16920248,2133.65376515,15736057.53750019
2018-06-06,458349.68789736,461542.55426460,451725.29098278,459327.22112913,7380.00044918,7464.28771348,7294.76316331,7448.29186119,2166.28928610,16135154.85863369
2018-06-07,460027.61389655,463893.29255668,458121.71996657,459489.59570458,7459.64918884,7508.53974535,7340.49434174,7362.18771207,2047.60227523,15074832.30990795
2018-06-08,458793.07704870,469621.93158629,457218.24918097,463905.24383492,7351.02771816,7528.00720043,7274.72547458,7442.68035878,2001.61771567,14897400.85820376
2018-06-09,463928.56674025,466427.97368509,458555.59379031,458555.59379031,7443.05454065,7483.15386529,7356.85305710,7356.85305710,2077.76178276,15285788.12342507
2018-06-10,458192.61170114,458192.61170114,421093.90396175,422208.70200493,7351.02954098,7351.02954098,6746.50499966,6764.07300314,2153.36839752,14565541.04348107
2018-06-11,422841.35020270,427780.27193652,417288.09084488,427233.53043137,6774.20846121,6825.75717045,6666.14975941,6802.48593565,2111.63541069,14364370.18243601
2018-06-12,426834.49081063,427617.12579906,407616.71230428,411926.22169355,6796.13235800,6809.94897200,6455.81153326,6526.18421860,2218.29368930,14476993.26732048
2018-06-13,411544.13946038,413330.83557621,391578.71561358,396500.43541980,6520.13085537,6562.65070625,6283.03289327,6351.92400480,2378.34765993,15107083.59286072
2018-06-14,396476.05731048,415378.99747405,395595.09789904,413890.78780348,6351.53346828,6654.05190332,6322.64253131,6612.26543914,2392.70334986,15821189.66638526
2018-06-15,413114.70288683,413672.44670351,403417.29724264,403681.92940928,6599.86680736,6608.51330822,6387.13661842,6391.32642836,2289.99128785,14636081.83875972
2018-06-16,403191.29631257,412116.30726876,403071.93400263,409728.60782409,6383.55844063,6524.86439029,6381.66862731,6487.06094790,1985.68654247,12881269.62442366
2018-06-17,409797.64484736,412251.34986869,406211.96685441,406683.20007330,6488.15398209,6527.00246305,6433.88932919,6441.35307380,1957.49147883,12608893.75409714
2018-06-18,406564.01003284,418930.74898067,403393.55612369,416169.73986695,6439.46525268,6601.01456530,6339.06841429,6563.87053420,2093.54756364,13741775.16492315
2018-06-19,415944.83758569,424002.59834171,415320.79348276,418949.36373037,6560.32335305,6632.81342732,6504.99799019,6569.16827618,2150.08101171,14124243.97334772
2018-06-20,417979.58605204,420188.78700616,411936.26699385,417163.15189017,6553.96206438,6611.66716131,6454.66736146,6559.51972103,2219.43028423,14558396.71884787
2018-06-21,416664.89348911,420169.19775537,415855.76340179,418514.49562608,6551.68505060,6587.40417718,6523.93034171,6571.53056600,2175.95003635,14299322.17395619
2018-06-22,418513.57512197,419299.33240080,383715.24186409,386450.48252333,6571.51611221,6590.02492824,6093.13603595,6136.56978997,2287.57221650,14037846.55614768
2018-06-23,386371.48817670,393427.48890595,384854.43294541,390287.42425987,6135.31541368,6247.35988735,6111.22561247,6197.49780484,1942.19243227,12036733.33557243
2018-06-24,391092.12763760,392973.46769819,372353.73653368,388441.54705671,6210.27594502,6240.15034058,5912.72308906,6165.70948165,2083.89495456,12848690.88009049
2018-06-25,388929.70509782,394900.58022910,385620.06986447,391849.08751095,6173.45798509,6284.48191567,6122.80882948,6240.67857701,2105.85616871,13141971.47832552
2018-06-26,391669.95399531,392343.16361716,380743.06748958,380974.86102734,6237.82565549,6257.18729653,6034.38381582,6038.05750365,2224.67987523,13432745.01385310
2018-06-27,382437.46878130,384691.33008185,378538.24518862,380279.56068861,6061.23832377,6091.03234925,5979.22537399,6021.50250641,2158.02371426,12994545.20430194
2018-06-28,380493.23709819,384170.94805561,367433.84137970,370469.33587175,6024.88594630,6086.43563378,5846.56552085,5894.86596418,2181.09395751,12857256.53481465
2018-06-29,370146.37676224,384388.80942937,364692.42270675,381519.13896412,5889.72707554,6120.18796449,5808.15072389,6074.49744954,2242.08858844,13619561.41212478
2018-06-30,384895.24812424,395937.72737876,381511.78967429,391938.35613351,6128.25141465,6304.06831403,6074.38043512,6240.39085215,2153.05632284,13435912.98120708
2018-07-01,393044.34541563,396695.07088893,384391.47212078,387800.69099855,6258.00026774,6316.12663759,6120.23035951,6157.72661519,1889.67731998,11636116.32735510
2018-07-02,387950.68542091,407781.18290532,384785.89315545,399953.52345937,6160.10831452,6432.12658585,6106.79172435,6280.46267985,1650.79361398,10367747.68475341
2018-07-03,400064.69007478,407807.58923534,394809.08252658,405414.04734676,6282.20832713,6456.84819866,6252.56887133,6421.44452702,1951.06661893,12528666.06195382
2018-07-04,399446.36738373,414266.18111918,396465.28216749,408190.41748060,6326.92109822,6545.00496837,6278.18156171,6440.83378536,1993.05041599,12836906.45525439
2018-07-05,405127.74017790,411419.66722217,401246.25646391,408779.00372064,6392.50782130,6534.58531139,6358.29021271,6468.44184070,2200.09536966,14231188.94262291
2018-07-06,408512.30412897,411604.92493491,401391.11392173,408719.12139899,6464.22163667,6539.15142871,6351.22268060,6493.30478021,2277.85109680,14790781.41543810
2018-07-07,408853.41328690,421998.16016532,404982.68111900,416245.12046744,6495.43827021,6704.26835246,6433.94409885,6612.87003461,2118.04708344,14006370.08998509
2018-07-08,415703.52662230,421249.72847750,414236.10676555,418862.84797754,6604.26575426,6689.37683702,6580.95291209,6655.07099707,2124.77863986,14140552.70133309
2018-07-09,417992.89653788,419669.41591669,410752.91115992,414234.38259746,6641.24883876,6691.56418820,6566.79314404,6622.45215983,2351.51911554,15572822.84559290
2018-07-10,412886.80397903,415288.23005114,390200.24928612,393653.36911929,6600.90813715,6645.98341179,6311.13175265,6366.88003906,2190.63320748,13947498.84159460
2018-07-11,391503.93601156,404046.39288212,390369.24615271,399680.98855791,6332.11548776,6519.86005928,6294.75523910,6406.89978436,2260.11480831,14480329.07801407
2018-07-12,400376.60423190,403236.13584161,384585.81990780,390006.09166807,6418.05052718,6466.38082970,6177.74952441,6265.16816361,2123.84698452,13306258.51182474
2018-07-13,391419.44686645,397035.24321221,386853.16242151,394098.33181436,6287.87270126,6360.62547789,6215.45717694,6296.67736325,2474.29696404,15579849.68342240
2018-07-14,394460.64738344,400433.25024652,390692.20063308,394848.20631172,6302.46623384,6397.89306063,6242.25615064,6308.65842836,2108.75545865,13303417.89753932
2018-07-15,394646.63882126,401060.15942168,393250.62532783,396051.99507654,6305.43789848,6407.90945627,6283.13319467,6336.65956408,1660.05296171,10519190.47673164
2018-07-16,396066.69778420,417243.78014657,392518.26531407,415942.72418391,6336.89480101,6692.24025615,6309.07170652,6673.80034008,2542.48282384,16968022.73436249
2018-07-17,415454.07224679,456575.05918754,414680.95292915,449049.18820044,6665.95992054,7288.72260294,6653.37715938,7166.26937115,3226.81057774,23124193.80980340
2018-07-18,449923.66956681,472408.74663250,449640.13099918,462480.42837253,7180.22501164,7498.15877315,7176.55905448,7334.25357725,2967.37119801,21763452.82405568
