1537131600000,102.75,
1537218000000,103.0,
1537304400000,102.68,
1537390800000,102.75,
1537477200000,102.5,
1537822800000,102.99,
1537909200000,102.95,
1537995600000,103.0,
1538082000000,101.8,
1538341200000,102.7,
1538427600000,103.49,
1538514000000,103.0,
1538600400000,102.31,
1538946000000,102.75,
1539118800000,102.95,
1539291600000,102.8,
1539550800000,103.9,
1539637200000,102.47,
1539723600000,103.4,
1539810000000,103.0,
1539896400000,102.75,
1540155600000,102.75,
1540328400000,102.8,
1540414800000,102.4,
1540501200000,102.85,
1540760400000,102.8,
1540846800000,102.8,
1540933200000,103.0,
1541019600000,103.0,
1541106000000,103.0,
1541451600000,103.2,
1541624400000,103.2,
1541710800000,103.31,
1541970000000,102.75,
1542056400000,102.5,
1542142800000,102.5,
1542229200000,102.41,
1542315600000,102.8,
1542574800000,102.53,
1542661200000,103.11,
1542747600000,102.57,
1542834000000,103.22,
1542920400000,103.3,103.1
1543179600000,103.2,103.29
1543266000000,103.3,103.3
1543352400000,102.4,103.18
1543438800000,102.5,102.49
1543525200000,103.0,103.0
1543784400000,103.16,102.95
1543870800000,102.54,102.78
1543957200000,102.89,102.3
1544043600000,102.51,102.5
1544130000000,102.7,102.65
1544389200000,102.75,102.7
1544475600000,102.8,102.75
1544562000000,103.2,102.59
1544648400000,102.99,102.61
1544734800000,103.23,103.0
1544994000000,103.1,102.85
1545080400000,,102.8
1545166800000,102.01,102.99
1545253200000,103.09,102.94
1545339600000,103.09,103.42
1545598800000,102.26,103.45
1545685200000,103.25,103.91
1545771600000,103.4,103.92
1545858000000,103.55,103.96
1545944400000,103.61,103.89
1546462800000,104.5,103.99
1546549200000,103.5,103.9
1546894800000,104.3,104.47
1546981200000,105.0,103.51
1547067600000,104.4,103.0
1547154000000,104.89,103.73
1547413200000,103.23,103.6
1547499600000,102.54,103.6
1547586000000,103.8,103.98
1547672400000,103.95,103.09
1547758800000,102.7,103.0
1548018000000,103.03,103.71
1548104400000,102.36,103.6
1548190800000,103.59,103.11
1548277200000,102.47,103.2
1548363600000,102.75,103.4
1548622800000,103.58,103.19
1548709200000,102.94,103.1
1548795600000,103.3,103.31
1548882000000,103.47,103.05
1548968400000,103.4,103.26
1549227600000,103.65,103.12
1549314000000,103.55,103.15
1549400400000,,103.25
1549486800000,103.65,103.4
1549573200000,103.95,103.95
1549832400000,103.94,103.9
1549918800000,104.0,103.99
1550005200000,104.0,103.95
1550091600000,104.27,103.99
1550178000000,102.66,103.81
1550437200000,103.43,103.97
1550523600000,103.5,103.97
1550610000000,103.01,103.99
1550696400000,103.0,103.66
1550782800000,,103.85
1551042000000,103.79,103.8
1551128400000,103.5,103.79
1551214800000,103.55,103.77
1551301200000,103.58,103.71
1551387600000,103.69,103.75
1551646800000,103.95,103.9
1551733200000,103.48,103.79
1551819600000,102.62,103.8
1551906000000,103.29,103.99
1552251600000,103.74,104.0
1552338000000,103.72,103.99
1552424400000,103.51,104.09
1552510800000,103.61,103.91
1552597200000,104.37,104.1
1552856400000,104.29,103.93
1552942800000,104.38,103.95
1553029200000,104.48,103.95
1553115600000,104.13,104.0
1553202000000,104.99,103.97
1553461200000,104.85,103.89
1553547600000,104.01,103.84
1553634000000,104.99,103.99
1553720400000,105.99,103.9
1553806800000,104.31,103.98
1554066000000,105.79,103.7
1554152400000,104.92,103.99
1554238800000,105.6,104.0
1554325200000,105.09,104.0
1554411600000,104.12,104.0
1554670800000,105.76,104.1
1554757200000,104.71,104.4
1554843600000,105.0,104.5
1554930000000,,104.8
1555016400000,104.61,105.0
1555275600000,105.48,105.5
1555362000000,105.5,105.5
1555448400000,104.71,105.95
1555534800000,105.49,105.35
1555621200000,105.95,106.65
1555880400000,105.98,105.71
1555966800000,105.9,106.45
1556053200000,105.79,106.58
1556139600000,,106.11
1556226000000,105.8,106.56
1556485200000,105.8,106.22
1556571600000,106.48,107.5
1556744400000,,107.54
1556830800000,105.82,108.48
1557090000000,105.63,107.3
1557176400000,106.08,105.99
1557262800000,104.5,106.0
1557435600000,106.01,105.72
